-3.337570259377192770e+02,9.063822659462846332e+01,-2.824064744750216605e+01,3.411806446355105749e+01,-2.816940955254337808e+01,4.543775392216208964e+00,-2.925769109097914722e+01,-7.973874218044084472e+00,-9.528118639309887783e+00,-2.673204954803469846e+01,-5.438401301839222768e+00,-6.452391552659127782e+00,-1.532122331774352197e+01,-3.896655105086812565e+00,-3.251588621618450414e+00,-1.093186209609063297e+01,-1.986497199591174434e+00,-8.383647424280741944e+00,-8.686909663487567101e+00,-3.869023496483567026e+00,-1.027062126678987930e+01,-3.354733342198074730e+00,-8.852998943299255075e+00,-2.845531701303420924e+00,-5.887854718883994032e+00,-2.953129366197276173e+00,-3.240829388463362992e+00,-4.978603873423995907e+00,1.006554202858493674e-01,-4.639105558659871065e+00,1.106674368191303381e+00,-3.005443200608005405e+00,-4.485908048467572851e-01,-9.395800443703379579e-02,2.822558872729017843e+00,4.976046201447675621e+00,7.877991639670937296e+00,5.139287318231805735e+00,4.871841970960425705e+00,4.891287619163825484e-01
-3.100392597953330096e+02,1.043653195276486372e+02,-1.608902343172059446e+01,4.003970683258735619e+01,-1.237118497070760270e+01,-3.386966373995389024e+00,-1.756897712746427231e+01,-1.373824525671622787e+01,-1.368662254193589156e+01,-2.568837819122773070e+01,-6.680083500129165408e+00,-9.053081430785713479e+00,-1.270510366654217727e+01,-8.166106002454823098e+00,-5.708357292390477511e+00,-8.754384211104980551e+00,-5.426753502129431084e+00,-6.083253282577588905e+00,-1.070904563052655156e+01,-8.503053582625254236e+00,-8.211863781989558575e+00,-7.266340878149089022e+00,-8.004162815764054528e+00,-4.526459824204637883e+00,-3.876262608498366014e+00,-6.402487417480482446e-01,-1.078512180934727338e+00,-3.124684335205578201e+00,-1.815037845890673296e+00,-1.488353900799971319e+00,7.300516812739732408e-01,-1.576904122086773441e+00,1.751567918081181396e+00,3.273480408153690124e+00,3.664290483168603618e+00,4.357548691796091944e+00,3.969012140379019282e+00,3.301843413430414209e+00,-3.506585777918867497e-01,-3.523498441865942521e+00
-3.749218360223122204e+02,6.440051913853662313e+01,-2.423692994777542609e+01,3.465767422199218828e+01,-2.289608382222074567e+01,-5.299740705711677435e+00,-2.724962956930647096e+01,-7.755782735201727007e+00,-1.344113621946484116e+01,-1.846432611357966280e+01,-6.067233841482387646e+00,-9.805106723407611469e+00,-1.319409957421695090e+01,-3.439709579319296662e+00,-8.449947035264514739e+00,-1.283584162982315391e+01,-2.112812019270344788e+00,-9.288524697327739332e+00,-8.968295154392114554e+00,-7.715216424181373434e+00,-9.616485525415992441e+00,-2.116365684027116334e+00,-6.979370384859641341e+00,5.686204964019179187e+00,2.578654987060833736e+00,9.790020678659566045e+00,7.163675001903826001e+00,2.214756458335345179e+00,3.817289681527580747e+00,-1.595516130762093976e+00,4.356376712267966411e+00,-2.054376067836165554e+00,7.145742395097843813e-01,-6.152196542291811454e+00,-2.236527536103164682e+00,-3.225975396327157796e+00,-8.144997159603990511e-01,-2.528785547967470126e+00,-5.411232815493852044e+00,-3.750104494203426952e+00
-3.518830626286215875e+02,3.984571989277718274e+01,-4.759375636310159052e+01,3.257962457706899784e+01,-3.111974795803435256e+01,-2.686255165651345034e-01,-3.327800634939374902e+01,-8.486670441403484588e+00,-1.216243133180185154e+01,-1.827698191921998117e+01,-1.851328165528923542e+00,-1.262683676025785395e+01,-1.218522178848412807e+01,-2.110896699522641029e+00,-6.308075794327773878e+00,-5.439237152386687590e+00,9.625590335180548296e-01,-4.266781819794576158e+00,-2.800305216101348638e-01,-1.842416860658243394e+00,-3.901369198715376463e+00,4.424049891005098267e+00,-3.633191547053868931e+00,2.614885512826984559e+00,-2.767560802489637428e+00,-1.636798391161575106e+00,2.433367790779224826e+00,1.563877104468520463e+00,1.472494401167381284e+00,-3.539983740623106723e+00,1.864983748341029646e+00,-1.418637543154708025e+00,5.595978928960297694e+00,2.573941808009301835e-01,1.629724361625811468e+00,-2.311572964795403973e+00,7.353013266016744653e-01,-2.115538264379772215e+00,-1.214785552077287223e+00,-1.723183226719110950e+00
-2.748854815212155245e+02,7.802147808612538427e+01,-2.349484305225023206e+01,2.357243005210689546e+01,-1.508014192300306000e+01,-6.082948455369281859e+00,-1.542701211504471104e+01,-7.403151016883523283e+00,-1.148734863497067238e+01,-1.338327273188203037e+01,-7.158205575072432048e+00,-6.162070306181451684e+00,-6.565494659787836085e+00,-1.687346991486989634e+00,-3.103946101253113321e-01,-8.845072052950840202e+00,5.461702427665490189e-01,3.863400706893856951e-01,-2.247289727462008724e+00,1.475879992949085118e+00,-4.390513947175438858e+00,-1.509381993482906248e+00,-9.677976294486100306e-01,-1.548092742692182888e+00,-3.096437675326483063e+00,-6.999964699652753142e-01,-2.683292820126454536e+00,-1.594925836778372297e+00,-2.394454061911222453e+00,-4.722173278894852722e+00,-1.352610143177833457e+00,-3.274477309242425083e+00,1.255925623163964389e+00,-1.171137023533452837e+00,1.728716012715734385e+00,-7.892991184542913485e-01,-4.204004380106824423e-01,-2.800560813464658683e-01,-1.644763634251289020e+00,-9.478395377268375999e-01
-3.166441085094608638e+02,8.982623131778930770e+01,-1.459338636975696879e+01,2.087528931025313028e+01,-1.409669117057077692e+01,-7.101215116302533659e+00,-1.674920951055630880e+01,-1.265213823945512317e+01,-1.218981903673508249e+01,-1.377049327207649654e+01,-6.352900257053869737e+00,-1.066413301472948483e+01,-1.189503518588260711e+01,-3.748791107085919005e+00,-7.998553552943647560e+00,-1.038610540191295506e+01,-2.958739415877919221e+00,-9.305092713770479307e+00,-7.998594224134711439e+00,-7.921590071091841878e+00,-7.334267257948748231e+00,-1.061493880871646756e+00,3.642241962041739001e+00,1.181811235915145275e+01,8.624594635480956839e+00,8.990152677527927239e+00,1.269641761039230765e+00,-3.828706575130484069e+00,-4.615055721803615008e+00,-4.420349857318571551e+00,-8.158858113952510704e-01,-5.807000861790872825e+00,-2.588743555258996576e+00,-6.452969294022774527e+00,-2.497732031314577217e+00,-1.768919555871391935e+00,-2.899114847340601653e+00,-3.406729885192377516e+00,-5.431866540566263168e+00,-2.167305969859701698e+00
-3.552847145631610601e+02,5.946630259063287838e+01,-4.455892940656325152e+01,2.848297365276238224e+01,-3.138762754257510323e+01,8.337873797858449398e-01,-3.458013943947884883e+01,1.435531090819271105e+00,-9.456821253072272171e+00,-1.533568107227536892e+01,1.014764219319436833e+00,-6.734713268774740413e+00,-7.304777187663084703e+00,-2.407352035191983042e+00,-6.490313051273401079e+00,-7.981929953877016537e+00,-2.625089544663282481e+00,-4.884477987162918033e+00,-4.678750154904792957e+00,-3.550344837141985899e+00,-6.332223188874788633e+00,1.603620583789136411e+00,-6.174006177765296144e+00,2.331555333015573162e+00,-8.980673739736083627e-01,-2.848755032393321507e+00,-2.655929289485041256e+00,-1.215676867416628282e+00,1.335281207011490778e+00,-9.186917415224711281e-01,7.352850500636127329e+00,6.128779469666996160e-01,7.038637332967783600e+00,-1.233553298874148441e+00,1.143772573026966333e+00,-2.297853058144550431e+00,-8.477184537707057599e-01,-1.047616108612843933e+00,4.826237790968992969e-01,4.546035346016593648e-01
-2.525183901722404869e+02,6.245245673732571845e+01,-4.971554015976183649e+01,2.823535547666489265e+01,-3.162037831039288349e+01,-7.942490580102285591e+00,-2.685039001881746401e+01,-1.362474571205830998e+01,-1.545473521727017285e+01,-2.404825800431242655e+01,-4.308316322437715229e+00,-6.845291191379065943e+00,-1.094206035250898523e+01,2.518954274308822683e+00,4.011145082373327675e+00,-1.257739684530790880e+00,5.086335447640281338e+00,-4.481291475071239816e+00,-5.547833902675336049e+00,-1.552633840428799261e-01,-2.656510950260241977e+00,-1.710189435409853687e+00,-8.454660399372658119e+00,-1.991886054393927852e+00,-2.799630860805803145e+00,6.516973769340214107e-01,1.195483030482791476e+00,2.116444017574833136e+00,2.186466231666602589e+00,-2.476764963005888109e+00,2.609132400155945053e+00,-3.363944752606048971e-01,3.043163823736143581e+00,-2.338727476657950000e+00,5.644602499275211960e-01,-5.124499120492904680e-01,-1.477813791113424813e+00,-3.139101547314421037e+00,1.390403987738636493e+00,1.448975513424713757e+00
-3.680217944094080167e+02,5.559337310450830216e+01,-3.836270578617298810e+01,2.796907948427798019e+01,-2.044833298233805863e+01,1.520724783309800765e+00,-3.367368308489603379e+01,-7.271690340151434340e-01,-8.521581096597412142e+00,-1.564279100760164098e+01,-1.281775367266964283e+00,-9.787923877304287146e+00,-7.633602597020741065e+00,-2.365356322718780824e+00,-7.471269411702766483e+00,-9.289147030923375681e+00,-8.744081898699618272e-01,-4.391447307217256402e+00,-4.131596380179940908e+00,-2.173764647590273658e+00,-5.641983676100630340e+00,5.838407796936881944e-01,-6.356388900323049818e+00,7.405700617928796525e-01,-3.882420738294632301e+00,-1.854910803069141023e+00,-3.562748014976715449e-01,3.015353708560719603e-01,3.312254206826068970e+00,-5.420832064885789947e-01,4.707370244568828355e+00,-1.955548726288603101e+00,3.384080512985386147e+00,-2.399897468418796365e+00,1.421306807823264906e+00,-1.445643600086965019e+00,-8.419868918003578159e-03,5.199041595832224472e-01,-1.047490905752122448e+00,-1.650233965358917532e+00
-2.784225091135064076e+02,5.546504463213808833e+01,-4.954684063905418867e+01,2.919802315251250846e+01,-2.177142229711258992e+01,-6.611998973096255838e+00,-2.073361489290235582e+01,-6.609336393411082256e+00,-1.376872291650856894e+01,-1.873861161023781818e+01,-6.399927607157258613e+00,-1.157950544395931303e+01,-1.208437045363907458e+01,-2.533650206896212786e+00,-2.163484101509197122e-01,-3.078479848599381619e+00,5.753529066070451670e+00,1.778743798016636291e+00,-2.965948513175722390e+00,3.554970043967348725e-01,-2.934329642137083916e+00,-5.753581462059954577e-01,-2.989356771608975727e+00,-7.881899212920737696e-01,-5.483399008027213917e+00,-4.578954409777999501e+00,-1.923340050836094495e+00,-1.761795721557230410e+00,-1.795935037160354852e+00,-3.212583282689635222e+00,-1.643089479308732281e+00,-3.882219754977412673e+00,2.846019184787239364e+00,-2.474623762196199728e+00,-1.277722228878544142e+00,-2.301038153416933962e+00,9.273650337404437671e-01,-2.630923697549335749e+00,-2.775174614561602748e+00,-7.332979894400496468e-01
-3.669186188976735821e+02,6.553304163413919525e+01,-1.836168897678769696e+01,4.510965694416741201e+01,-1.197672573091750969e+01,-1.316332807284664597e+01,-3.783846843647836522e+01,-1.547531730531998484e+01,-8.162285029829932981e+00,-2.159790307110443663e+01,-7.550538553034979117e+00,-3.756041213635895826e+00,-1.269570497811990961e+01,-4.424648901841418680e-01,-3.467940764811964449e+00,-1.065606817294288433e+01,-9.899818401640310128e-01,-7.709744769901875294e+00,-8.383177962186229237e+00,-7.425686995302736015e+00,-8.238610438054040586e+00,-4.625459649246113969e+00,-1.013216238721502904e+01,-2.760479472352643349e+00,-6.632563501781813642e+00,-3.417222614031207861e-01,3.158935519887433596e+00,5.504974200121321104e+00,1.062901563857191078e+01,1.033252477703518402e+01,1.350385100221108026e+01,5.174922053835431690e+00,6.701006589898714338e+00,-3.326367041282389247e-01,1.999145892727752338e+00,-1.334058515129205480e+00,-8.746308906883544232e-01,-7.972183788316578035e-01,-2.705944370252978182e+00,-1.319932033143933259e+00
-2.919712508990718902e+02,5.327914101697060545e+01,-4.528356768685536338e+01,3.972725601358268932e+01,-2.341211064721114354e+01,-7.410800666690915417e-01,-3.367511098891637289e+01,-6.637819835497812626e+00,-4.731076430650658970e+00,-2.003392424100191604e+01,-2.028399474396788804e+00,-4.672988950277379594e+00,-1.506764443520857455e+01,3.584463813644923058e-01,-1.682270873356563001e+00,-9.392078523224739683e+00,2.136143225748013130e-01,-4.487541155982974317e+00,-3.328770089978320801e+00,-2.824390386831097111e+00,-3.802017766208306337e+00,2.529136263673093313e-02,-5.994780778261541876e+00,8.489397226384347572e-01,-1.310639810008712436e+00,1.111693281440335968e+00,-2.611407606341621321e-02,-8.791808387478244891e-02,3.850120578437693286e+00,3.345764522626776816e-01,4.558875366768398329e+00,-3.731624342721677312e+00,-2.841996938380288440e-01,-2.358283771769360104e+00,8.383986107908418806e-01,-1.910668119677412458e+00,-1.595857749644223222e+00,-2.091635404351356087e+00,-4.285465490940156275e-01,-2.611231176158454570e+00
-3.476121677817878322e+02,4.402743494018830717e+01,-4.953965546177816748e+01,7.779071539564865745e+00,-4.033467111880949574e+01,-4.099667731030057105e+00,-1.917909243517475915e+01,-1.659156067013610780e+01,-1.757003196676131651e+01,-1.521758428523420825e+01,-4.929965301018829571e+00,-3.799952922061280880e+00,6.405373897739741196e+00,8.843794280632721438e+00,4.272549911298571423e+00,1.088880936604976979e+00,-1.004769841420428467e+00,-9.020615997779527717e+00,-7.722630633781004228e+00,-1.837424687895686137e+00,-2.578665674661141161e+00,-1.426420788828584252e+00,-5.892266021105438512e+00,-1.469561357865973639e+00,-5.074932409888788243e-01,4.300545672541337794e+00,1.187576793868325709e+00,-4.094798407917287220e-01,4.796020217425581933e+00,-1.458278506799923768e+00,-3.275583948699149150e+00,-2.909136567699969866e+00,4.617443753203272827e+00,-6.307447324224138008e-01,-9.582879574968110603e-01,-2.891391438003496628e+00,-2.045956420322330604e+00,-3.978889772248609180e+00,7.257198418601192857e-01,2.450398786823754449e+00
-4.007132363599278619e+02,7.093712171922928178e+01,-2.926951387096420376e+01,1.671921586017318262e+01,-2.736085906489603659e+01,-9.794405796245873930e+00,-2.374340288358200013e+01,-1.144813139816291248e+01,-1.252849702344186511e+01,-1.847250599040834018e+01,-3.607152061272827837e+00,-2.938829540387795980e+00,-1.095597468503911287e+01,-2.096846576239256077e+00,-7.631512484623534043e+00,-8.968343226615662189e+00,-2.007706033869430584e+00,-7.789677373635573332e+00,-6.484982205913383702e+00,-6.823027185020902330e+00,-6.752466687428992032e+00,-5.000086845007465364e+00,-8.530877088997472768e+00,1.976801741010632663e+00,-2.344947252760396506e+00,2.292242334995802100e+00,5.937487797690710778e+00,5.504107475517786341e+00,6.808837041341447183e+00,3.773375257756732992e+00,4.878862547257298843e+00,4.863748422951004735e-01,3.777515903744396830e+00,-2.168070407826951929e-01,2.150371967850884136e+00,-7.286983750080766598e-01,3.712125390040341144e-01,-1.332722010632330534e+00,-1.108535331703561111e+00,-9.685686780539359830e-01
-3.620932429389788467e+02,5.616422017796747923e+01,-4.471456476873882480e+01,2.822102057750247894e+01,-2.576126482015399333e+01,2.569466289007865001e+00,-2.843833484869623618e+01,-6.864458792826090061e+00,-1.205964031812438364e+01,-2.243895492822347748e+01,3.992758341595467275e+00,-1.258327442498740290e+01,-1.194500076553306656e+01,-4.089707210867875586e-01,-7.797642340408716954e+00,-7.014721228465108815e+00,-2.000074752883339357e+00,-3.595915406996326613e+00,-2.008187963562565237e+00,-2.035696004523705138e+00,-2.115323510670907403e+00,3.680246843750505370e-01,-2.190732189085980774e+00,2.055840528585874960e+00,1.168956586120605712e+00,3.947222627140991147e+00,4.445735162267128171e-01,-6.510383682067758526e-01,-1.580486270132717808e+00,-1.429282608561508683e+00,4.141719311678356163e+00,-2.251095800779715272e+00,6.830625924232406332e-01,-4.687254442455677683e+00,-9.573818503745274988e-01,-1.711616711380023359e+00,-1.920738991185953481e-01,6.518369051179304652e-01,-7.876003392834366457e-01,-3.845601443831596078e-01
-2.978531357426217028e+02,6.323356385589066520e+01,-5.131953272130073174e+01,1.346029613359063326e+01,-3.099667743733032310e+01,-1.090328167456053698e+01,-2.038576700839950107e+01,-1.110898569066599784e+01,-1.323318027747391490e+01,-1.646368573532149071e+01,-4.426013022849049960e+00,-1.212166396330867713e+01,-2.557322621547499786e+00,6.256457505109210615e+00,6.200970190027597084e+00,2.913819118485033055e+00,2.948657149432118096e+00,-2.682888108496479962e+00,-5.126640754357985053e+00,-2.421587193817593409e-01,-1.812675183900544384e+00,-2.456338931811057780e+00,-4.757857563724320116e+00,-2.703534509383450857e+00,-4.337527770083448253e+00,-8.435368133808180957e-01,-1.084111875233817024e+00,-4.122235696750264355e-01,1.846883717454092855e+00,-1.363018319623393371e+00,-9.651750747324826518e-01,-3.327298537306298432e+00,3.490647449916908784e-01,-1.571595938576433094e+00,-2.145838891445361052e-01,-2.603399083309499318e+00,-8.436646982936806261e-01,-1.425807971243284733e+00,-9.051005346760668258e-02,-1.473267743631927473e-01
-3.009799731850010289e+02,4.720522385408238364e+01,-4.034195847934642387e+01,1.341794353653945215e+01,-2.873390773783083318e+01,-9.800492171903099958e+00,-1.874588397721358746e+01,-8.339676146791166644e+00,-1.423050806858822703e+01,-1.525428507423510105e+01,-4.125568864732604091e+00,-7.888484863702394101e+00,1.177114750975949864e+00,7.013011414505962549e+00,4.892699101713900767e+00,9.461746402556033830e-01,3.395084869549197748e+00,-4.431112006489350108e+00,-6.667386587111221452e+00,-3.145391678291593607e+00,-6.535036755680220466e+00,-3.523152840864853808e+00,-1.992818874752591451e+00,-8.732314719801461678e-01,-2.915590535005615713e+00,9.953593790714626577e-01,9.990666002506776167e-01,2.861770997116395154e-01,-2.367703622299394683e-01,-1.255650069631619736e+00,-2.914661594839192404e-01,-1.678275128887211309e+00,4.663438207340507291e-01,-3.110037915975600420e+00,5.559149146007013043e-01,-2.990177231084523601e+00,-1.062822681565497307e+00,-1.503959584871098709e+00,-2.117523413360402618e+00,6.144850434679361983e-01
